x,y
0.042345,0.699553
0.822522,0.875670
0.771841,0.649103
0.331753,0.108018
0.870175,0.012652
0.560380,0.073557
0.039430,0.109225
0.420968,0.533867
0.288856,0.808911
0.225674,0.110368
0.061255,0.375726
0.776746,0.686061
0.560806,0.694215
0.252042,0.003140
0.192918,0.634265
0.347724,0.193370
0.274962,0.172145
0.102528,0.053706
0.807484,0.439953
0.122663,0.677929
0.428121,0.734255
0.741824,0.473094
0.803881,0.127833
0.981168,0.093730
0.949796,0.174854
0.190434,0.968749
0.416982,0.142791
0.684226,0.124353
0.628450,0.890583
0.134596,0.819622
0.522102,0.489244
0.043536,0.767063
0.599097,0.144264
0.843991,0.402625
0.526161,0.916633
0.080349,0.966691
0.655988,0.789625
0.409114,0.433466
0.952845,0.347544
0.567335,0.865455
0.574648,0.752598
0.912859,0.084697
0.738468,0.586023
0.244390,0.302340
0.494459,0.332934
0.385125,0.259263
0.831977,0.204648
0.805406,0.434841
0.369609,0.628347
0.847237,0.899656
0.596808,0.922570
0.842955,0.264983
0.726949,0.289636
0.728103,0.672613
0.648089,0.294268
0.582662,0.221162
0.027741,0.475809
0.314319,0.743800
0.031870,0.532764
0.084138,0.529182
0.861306,0.328319
0.515226,0.696525
0.493031,0.370623
0.102522,0.917105
0.023727,0.265866
0.734990,0.610091
0.855147,0.600739
0.816566,0.643485
0.829716,0.542508
0.274126,0.521840
0.808919,0.872700
0.695375,0.915642
0.336186,0.037309
0.586648,0.399365
0.539955,0.713289
0.882321,0.445427
0.976177,0.434564
0.129744,0.467652
0.743060,0.242610
0.339244,0.703078
0.201247,0.072628
0.259554,0.084822
0.720237,0.104088
0.702971,0.577044
0.651248,0.979717
0.050727,0.494499
0.827236,0.757142
0.308460,0.246120
0.744349,0.958235
0.560170,0.337583
0.601242,0.441143
0.705226,0.606170
0.829652,0.872400
0.044929,0.598410
0.085587,0.375260
0.286763,0.317802
0.484349,0.563284
0.373339,0.210553
0.661329,0.025965
0.779655,0.306855
0.044566,0.804204
0.794153,0.889100
0.583131,0.074184
0.079498,0.353084
0.016266,0.618562
0.660465,0.627452
0.065380,0.365931
0.202956,0.939188
0.237953,0.256546
0.513457,0.335223
0.646320,0.792017
0.613172,0.182615
0.379336,0.026067
0.368005,0.091088
0.051003,0.125254
0.345149,0.092071
0.957699,0.161814
0.960839,0.545708
0.250971,0.035042
0.849021,0.236303
0.662750,0.498874
0.876780,0.718699
0.900855,0.080253
0.644574,0.130121
0.329712,0.157591
0.472457,0.966781
0.978850,0.060677
0.149010,0.315970
0.106101,0.483486
0.406653,0.128052
0.639752,0.727445
0.249275,0.575830
0.934966,0.198093
0.138973,0.179028
0.252569,0.031347
0.416664,0.932051
0.516977,0.314296
0.676237,0.464091
0.404524,0.350168
0.533711,0.767252
0.452792,0.049357
0.705472,0.466844
0.084129,0.786279
0.765047,0.196726
0.340427,0.115851
0.300547,0.982251
0.940398,0.482212
0.530405,0.861115
0.745901,0.639964
0.014971,0.025466
0.695061,0.457995
0.933557,0.183147
0.775697,0.579216
0.631502,0.158380
0.899219,0.182493
0.850340,0.329816
0.152477,0.555645
0.795332,0.187439
0.373922,0.556788
0.357790,0.691720
0.713149,0.675286
0.648614,0.632855
0.188987,0.209905
0.506939,0.934123
0.884679,0.516344
0.940020,0.551052
0.961435,0.842130
0.762500,0.755570
0.491894,0.365724
0.899134,0.380839
0.543545,0.729456
0.771081,0.703440
0.311116,0.543272
0.892393,0.722750
0.092221,0.288949
0.404060,0.820473
0.923006,0.059522
0.474635,0.127004
0.242363,0.975166
0.024759,0.174304
0.457627,0.993053
0.693614,0.445588
0.879872,0.449130
0.203082,0.390832
0.859530,0.103986
0.765093,0.473830
0.859345,0.594042
0.108698,0.210038
0.953053,0.720822
0.861940,0.205075
0.241415,0.271338
0.008049,0.189250
0.283395,0.489895
0.235941,0.552826
0.416059,0.297938
0.667801,0.928772
0.227896,0.412151
0.331657,0.174498
0.846457,0.559406
0.489116,0.775315
0.602972,0.277694
0.118031,0.472040
0.769147,0.228595
0.607297,0.888695
0.203906,0.473448
0.077707,0.443532
0.689617,0.117250
0.560784,0.025564
0.546902,0.821080
0.541816,0.987225
0.082388,0.237248
0.876436,0.363700
0.581336,0.239993
0.462878,0.421796
0.769941,0.952253
0.178639,0.334999
0.219030,0.291612
0.831782,0.957962
0.515443,0.450730
0.863618,0.684491
0.898908,0.951011
0.158160,0.593852
0.040110,0.724527
0.593421,0.586869
0.551633,0.170132
0.582884,0.693886
0.371653,0.472851
0.015011,0.953375
0.718506,0.448498
0.429408,0.493520
0.450599,0.597540
0.841956,0.673933
0.910862,0.662003
0.665510,0.461528
0.112315,0.545300
0.592726,0.169314
0.462430,0.293361
0.604943,0.511808
0.025589,0.213404
0.095563,0.608930
0.363488,0.692737
0.237826,0.717726
0.160372,0.234645
0.714804,0.903928
0.743435,0.184042
0.353735,0.230576
0.727247,0.236382
0.871998,0.664145
0.893290,0.555478
0.735132,0.787204
0.038199,0.237206
0.991105,0.510949
0.478794,0.587964
0.008006,0.443943
0.791744,0.054743
0.035468,0.092892
0.769850,0.238888
0.853161,0.895578
0.503048,0.524990
0.793343,0.215628
0.670033,0.151905
0.433332,0.424798
0.341396,0.343641
0.063707,0.249609
0.812869,0.150184
0.219121,0.882977
0.339650,0.217094
0.369295,0.829488
0.827165,0.389976
0.300517,0.619385
0.484248,0.380409
0.746468,0.289259
0.610710,0.648823
0.192819,0.171676
0.136468,0.991274
0.374165,0.843503
0.103495,0.829642
0.237195,0.480366
0.103738,0.309799
0.686155,0.912858
0.446273,0.894207
0.771155,0.784821
0.136389,0.127584
0.596451,0.963777
0.517905,0.874560
0.561175,0.020800
0.245352,0.312889
0.264484,0.866279
0.900685,0.466689
0.435327,0.241019
0.435631,0.358714
0.882459,0.539342
0.202792,0.128949
0.038529,0.303306
0.476274,0.741961
0.258281,0.919801
0.655559,0.021386
0.748825,0.822124
0.200551,0.325752
0.816247,0.696307
0.284565,0.333676
0.765187,0.458586
0.721573,0.013954
0.409626,0.582341
0.503484,0.376158
0.670069,0.917961
0.785714,0.563115
0.510453,0.965518
0.718326,0.544128
0.303567,0.182684
0.294995,0.545605
0.155762,0.980188
0.609129,0.830765
0.830904,0.784015
0.263441,0.586631
0.566672,0.486033
0.044458,0.341532
0.072866,0.705979
0.404640,0.462573
0.371269,0.908342
0.884984,0.067870
0.890402,0.636461
0.646253,0.415951
0.675154,0.349541
0.990054,0.997668
0.562139,0.296455
0.551794,0.723428
0.275265,0.176912
0.598349,0.073056
0.987952,0.821828
0.727250,0.491074
0.372237,0.756606
0.893962,0.421761
0.506892,0.265351
0.919015,0.859616
0.216728,0.783467
0.953024,0.040426
0.497967,0.586286
0.511889,0.128340
0.962378,0.441956
0.154063,0.477767
0.774422,0.631083
0.531191,0.019669
0.858814,0.760641
0.114988,0.815771
0.655069,0.832771
0.732318,0.993767
0.603322,0.269230
0.457559,0.123636
0.542519,0.391958
0.405278,0.042165
0.174058,0.955420
0.827617,0.674424
0.536847,0.326994
0.789588,0.471940
0.813957,0.963068
0.970534,0.550338
0.609928,0.220650
0.593117,0.491053
0.968908,0.717531
0.300659,0.620106
0.565204,0.642938
0.667234,0.172736
0.923991,0.098845
0.307141,0.490703
0.500627,0.318980
0.213187,0.711867
0.284496,0.116644
0.300616,0.862885
0.418923,0.169716
0.277991,0.245573
0.022753,0.330076
0.783583,0.611804
0.446076,0.390059
0.082088,0.411753
0.102912,0.338762
0.051100,0.692427
0.038478,0.728039
0.860476,0.986511
0.833028,0.190807
0.451139,0.358287
0.495907,0.687116
0.022980,0.781959
0.735604,0.360928
0.582589,0.173723
0.410199,0.923193
0.358060,0.471884
0.112414,0.159354
0.074360,0.603355
0.524042,0.193581
0.012825,0.642106
0.576933,0.094621
0.316464,0.594613
0.817272,0.187896
0.592824,0.691100
0.364718,0.012604
0.043644,0.899286
0.703862,0.054380
0.661394,0.480396
0.390187,0.272288
0.601948,0.833646
0.144759,0.992980
0.281644,0.306173
0.152269,0.401376
0.870139,0.689095
0.584566,0.887042
0.317411,0.167497
0.965300,0.554509
0.777809,0.812382
0.768829,0.295637
0.481778,0.135974
0.358174,0.476345
0.021220,0.019665
0.565018,0.667550
0.526042,0.952393
0.968068,0.171327
0.811633,0.121977
0.149761,0.125966
0.416462,0.313826
0.508639,0.284689
0.451288,0.119993
0.182949,0.298507
0.228195,0.148498
0.900588,0.975028
0.921620,0.663430
0.309987,0.375515
0.814337,0.659755
0.895493,0.818852
0.756205,0.435448
0.522127,0.243116
0.454025,0.463517
0.433443,0.248089
0.618817,0.562235
0.378662,0.049808
0.862655,0.883161
0.346296,0.852961
0.957402,0.527679
0.148417,0.165037
0.694780,0.010388
0.153240,0.604486
0.725735,0.403431
0.330347,0.049901
0.119759,0.834205
0.367460,0.807281
0.337983,0.833186
0.112955,0.730461
0.342239,0.520179
0.007265,0.921230
0.066014,0.357297
0.963749,0.934129
0.221632,0.301871
0.745913,0.176171
0.808166,0.897288
0.324198,0.516340
0.902621,0.477071
0.094997,0.645014
0.922434,0.081784
0.171369,0.027990
0.990836,0.546144
0.904828,0.336291
0.419118,0.037145
0.130154,0.751488
0.560198,0.128054
0.717052,0.646429
0.530055,0.679445
0.545176,0.762749
0.992694,0.290213
0.932291,0.775332
0.166584,0.264593
0.292711,0.051482
0.732319,0.383401
0.700457,0.672280
0.493192,0.859505
0.696957,0.471361
0.394261,0.600738
0.828389,0.807086
0.623930,0.936985
0.563528,0.194053
0.075619,0.290576
0.802510,0.616453
0.947503,0.384705
0.336169,0.948693
0.626503,0.295161
0.707654,0.807542
0.511590,0.974533
0.844262,0.246588
0.373798,0.531015
0.893655,0.857974
0.410822,0.591863
0.373063,0.781026
0.205995,0.189338
0.622369,0.815519
0.137843,0.158657
0.017551,0.215347
0.452813,0.819050
0.798116,0.361242
0.163355,0.159036
0.304967,0.756770
0.616174,0.729835
0.570989,0.910906
0.135431,0.036203
0.180444,0.389806
0.947946,0.075381
0.269797,0.354391
0.679228,0.632827
0.166040,0.864434
0.831383,0.767154
0.711162,0.943228
0.962898,0.667470
0.166678,0.356487
0.512956,0.917663
0.772275,0.616400
0.082013,0.016212
0.424838,0.453387
0.057313,0.980665
0.407588,0.045673
0.401797,0.606958
0.442524,0.350744
0.682818,0.732769
0.718331,0.372678
0.346557,0.876072
0.238101,0.176530
0.639295,0.922307
0.114412,0.587490
0.626491,0.234940
0.961829,0.125426
0.197238,0.699327
0.784304,0.245149
0.776427,0.195558
0.747490,0.812778
0.198619,0.156152
0.885266,0.599256
0.745535,0.326933
0.957189,0.452786
0.034818,0.684126
0.788748,0.380107
0.560112,0.047817
0.531592,0.189647
0.968238,0.648413
0.790210,0.617424
0.896687,0.770736
0.751010,0.138294
0.486157,0.589302
0.390234,0.327694
0.781060,0.200942
0.839024,0.891247
0.330022,0.048998
0.613473,0.114217
0.364706,0.617126
0.532555,0.413194
0.263836,0.354122
0.769295,0.848671
0.349980,0.332302
0.015514,0.343653
0.945049,0.807085
0.934349,0.836677
0.559607,0.692148
0.953368,0.044156
0.240704,0.350315
0.342804,0.016602
0.497918,0.453077
0.025823,0.813692
0.477589,0.599150
0.914707,0.804835
0.224472,0.396773
0.225944,0.462431
0.052988,0.130245
0.306847,0.138891
0.319294,0.341628
0.472513,0.262876
0.159007,0.457725
0.137514,0.742495
0.138824,0.144567
0.799315,0.405667
0.474988,0.195395
0.423727,0.968257
0.618319,0.478059
0.822158,0.138473
0.091812,0.707329
0.947499,0.339173
0.193192,0.168684
0.822573,0.937222
0.175000,0.128862
0.115199,0.495658
0.478372,0.537293
0.761580,0.638451
0.023057,0.927784
0.367605,0.102224
0.023414,0.205585
0.556233,0.486249
0.344980,0.945963
0.117121,0.716812
0.449499,0.263927
0.101185,0.533631
0.026133,0.070691
0.857461,0.200056
0.215002,0.679335
0.153671,0.410809
0.789254,0.248749
0.842697,0.265700
0.818869,0.619773
0.879264,0.827098
0.496417,0.265193
0.963216,0.486629
0.436598,0.533014
0.971033,0.811190
0.493621,0.443677
0.774617,0.917754
0.716083,0.876656
0.457360,0.697820
0.898808,0.322986
0.914631,0.057141
0.963215,0.021636
0.451829,0.733482
0.285576,0.272089
0.680354,0.641721
0.867553,0.870922
0.917248,0.361700
0.130579,0.913951
0.856081,0.579635
0.417645,0.851080
0.387953,0.920503
0.287455,0.127068
0.934361,0.053051
0.016192,0.285331
0.727317,0.862338
0.578929,0.598401
0.993115,0.521625
0.671800,0.433350
0.305429,0.942245
0.719730,0.295697
0.060774,0.597446
0.187034,0.986411
0.963570,0.335189
0.871739,0.825627
0.898520,0.290520
0.653203,0.300976
0.178634,0.931615
0.834113,0.930721
0.919972,0.464565
0.300286,0.648893
0.341584,0.908663
0.280059,0.364118
0.438047,0.985745
0.794299,0.716376
0.931359,0.508112
0.024102,0.997313
0.108085,0.187872
0.962612,0.067399
0.519411,0.826701
0.842538,0.430498
0.091564,0.479773
0.659695,0.316245
0.372463,0.114562
0.271236,0.315572
0.492900,0.594369
0.898897,0.862571
0.435700,0.189397
0.162399,0.877940
0.127527,0.958205
0.581791,0.049003
0.438576,0.606868
0.024873,0.566932
0.759669,0.989193
0.573719,0.351547
0.804209,0.450525
0.700550,0.956932
0.883224,0.374019
0.192644,0.301661
0.437663,0.493047
0.548266,0.966925
0.033084,0.477451
0.760347,0.452634
0.633174,0.928932
0.326822,0.804300
0.870446,0.910516
0.808974,0.314155
0.510433,0.837632
0.841212,0.322495
0.831883,0.476243
0.613696,0.584563
0.851325,0.355849
0.554869,0.747779
0.695413,0.752257
0.027948,0.177990
0.229246,0.552797
0.058156,0.282045
0.070700,0.828679
0.735099,0.657815
0.740368,0.049644
0.456380,0.551770
0.960198,0.235069
0.900521,0.427765
0.094136,0.680156
0.751644,0.870146
0.126924,0.357523
0.552179,0.942637
0.677282,0.109833
0.717209,0.373588
0.875714,0.684455
0.504709,0.135152
0.326896,0.545360
0.383531,0.369305
0.392477,0.121042
0.088281,0.103041
0.196279,0.547317
0.734242,0.131025
0.820249,0.625750
0.591515,0.936151
0.360060,0.352158
0.839152,0.532248
0.713608,0.376147
0.489227,0.471299
0.511406,0.242302
0.801793,0.401338
0.979158,0.337404
0.504520,0.322351
0.891499,0.890905
0.705109,0.318443
0.018513,0.753264
0.420993,0.185616
0.353673,0.154815
0.352484,0.112710
0.793529,0.926199
0.094607,0.118563
0.285234,0.899572
0.671682,0.014538
0.325621,0.125903
0.413163,0.809073
0.374320,0.150926
0.199181,0.363614
0.507460,0.688144
0.654353,0.384746
0.569340,0.363571
0.690771,0.543896
0.154538,0.098032
0.773997,0.509542
0.275098,0.134290
0.650738,0.081336
0.066860,0.739539
0.218588,0.351510
0.655603,0.883265
0.615769,0.246455
0.025728,0.766546
0.830957,0.401527
0.964336,0.033231
0.784508,0.440412
0.728317,0.451295
0.895892,0.294004
0.820558,0.557903
0.891813,0.985165
0.699510,0.647808
0.454071,0.984233
0.784347,0.144245
0.043940,0.869623
0.861017,0.297649
0.221603,0.537017
0.188966,0.565572
0.531741,0.272086
0.374443,0.375420
0.671507,0.393333
0.435174,0.456194
0.854774,0.206113
0.930736,0.761849
0.463239,0.798060
0.331078,0.365497
0.743252,0.054917
0.016955,0.260768
0.036117,0.773473
0.324914,0.132574
0.672182,0.154032
0.408935,0.906095
0.704750,0.611562
0.505927,0.237557
0.798696,0.907186
0.629940,0.458010
0.233228,0.077589
0.955962,0.119093
0.241739,0.909384
0.837581,0.734521
0.666289,0.159146
0.055258,0.445909
0.225876,0.066023
0.615986,0.307225
0.886377,0.905641
0.384957,0.562665
0.119482,0.762743
0.452972,0.817301
0.335052,0.949017
0.058277,0.151123
0.838915,0.653738
0.637005,0.072708
0.745302,0.546676
0.147121,0.976546
0.236292,0.438319
0.669095,0.104363
0.170950,0.704724
0.539318,0.395309
0.823655,0.169184
0.678579,0.691668
0.109049,0.048366
0.249386,0.234407
0.834118,0.715970
0.066752,0.210083
0.674731,0.106454
0.353940,0.502643
0.796316,0.978332
0.586270,0.521895
0.542925,0.736125
0.550166,0.408700
0.734532,0.224867
0.117884,0.905667
0.949217,0.679914
0.287309,0.757018
0.825516,0.962937
0.457134,0.953048
0.031414,0.733807
0.189750,0.887999
0.419458,0.250580
0.055673,0.110977
0.348836,0.396478
0.595274,0.159043
0.352798,0.167467
0.681697,0.912268
0.901963,0.211850
0.890999,0.628467
0.376594,0.849202
0.512428,0.308954
0.659759,0.803869
0.086468,0.481412
0.773761,0.573118
0.430315,0.805750
0.284266,0.596929
0.663956,0.681075
0.855250,0.705981
0.797710,0.226825
0.120358,0.395567
0.360350,0.525075
0.567625,0.033770
0.383314,0.488571
0.246554,0.275747
0.115514,0.641846
0.272438,0.637815
0.987624,0.889262
0.450470,0.084768
0.429139,0.205874
0.668186,0.835893
0.034323,0.942992
0.493448,0.698173
0.658547,0.357485
0.429510,0.469036
0.579038,0.536336
0.850916,0.965834
0.036126,0.409382
0.486851,0.950469
0.909849,0.270110
0.678703,0.015525
0.080587,0.481759
0.647735,0.918242
0.896047,0.151999
0.795625,0.478385
0.322056,0.705957
0.208426,0.405758
0.611862,0.733498
0.077978,0.290963
0.084598,0.521883
0.736146,0.670389
0.082978,0.608145
0.617664,0.125717
0.036329,0.633246
0.534985,0.951393
0.891786,0.248386
0.940141,0.793344
0.194550,0.630178
0.690322,0.100942
0.716154,0.724781
0.429118,0.031473
0.375664,0.665808
0.704332,0.387370
0.364367,0.504606
0.272102,0.423291
0.803012,0.925986
0.100812,0.074253
0.606215,0.739686
0.189896,0.650144
0.326762,0.680752
0.547489,0.213814
0.932010,0.487547
0.011016,0.134781
0.090528,0.654082
0.227512,0.789509
0.394100,0.629409
0.838376,0.729605
0.276917,0.212442
0.760038,0.632680
0.688256,0.377520
0.044180,0.670448
0.009267,0.119621
0.732581,0.586409
0.841059,0.866060
0.206073,0.184244
0.604260,0.733571
0.386676,0.529838
0.258061,0.385020
0.648015,0.364485
0.094354,0.848803
0.153038,0.532927
0.504525,0.974035
0.251294,0.808904
0.222793,0.011782
0.373261,0.966350
0.008455,0.427632
0.613252,0.088088
0.564356,0.370248
0.629412,0.467939
0.281458,0.881289
0.582290,0.920846
0.770613,0.714870
0.433925,0.909834
0.383843,0.090284
0.252133,0.471617
0.967538,0.439491
0.792831,0.832999
0.426027,0.243255
0.247576,0.628029
0.274840,0.657134
0.590437,0.274069
0.087832,0.248713
0.334068,0.647283
0.591898,0.973968
0.064243,0.896509
0.829256,0.656952
0.757758,0.493810
0.647800,0.189292
0.358398,0.075596
0.280480,0.624643
0.557034,0.288557
0.035918,0.532244
0.738701,0.519771
0.160279,0.073988
0.130906,0.096240
0.630145,0.746641
0.382750,0.699996
0.945431,0.756070
0.360303,0.520572
0.691807,0.456014
0.394455,0.510450
0.081373,0.184297
0.978956,0.729517
0.353643,0.355202
0.782185,0.641856
0.958827,0.332544
0.901695,0.989220
0.880800,0.610231
0.452872,0.689511
0.631893,0.538745
0.760242,0.255423
0.316779,0.106882
0.966081,0.265010
0.867918,0.290146
0.798516,0.540097
0.746051,0.201011
0.078604,0.839448
0.370516,0.057680
0.573537,0.731939
0.385970,0.360694
0.367135,0.333430
0.672537,0.265312
0.318771,0.524622
0.891229,0.784161
0.200134,0.505739
0.357574,0.934090
0.753073,0.654244
0.094779,0.705276
0.934356,0.951395
0.051643,0.708347
0.533177,0.812338
0.944479,0.597134
0.650917,0.287860
0.681100,0.199350
0.040508,0.018201
0.568717,0.384105
0.393713,0.172132
0.654170,0.689377
0.750483,0.475297
0.486675,0.905302
0.038512,0.778974
0.908416,0.744320
0.504226,0.982126
0.526286,0.393517
0.973849,0.544975
0.179902,0.469566
0.381634,0.116616
0.111689,0.010756
0.431651,0.788580
0.238251,0.469991
0.841742,0.823236
0.843228,0.245599
0.023429,0.505980
0.952203,0.801884
0.006965,0.439411
0.732949,0.072923
0.244828,0.656749
0.853920,0.775742
0.627601,0.388180
0.182292,0.641939
0.944487,0.352971
0.090929,0.352680
0.475439,0.184140
0.346023,0.902787
0.977985,0.572932
0.344602,0.805245
0.376535,0.174402
0.046412,0.374068
0.656698,0.983199
0.165771,0.668983
0.391663,0.896278
0.712557,0.678398
0.510955,0.584887
0.392870,0.184769
0.919199,0.599496
0.742569,0.900580
0.937607,0.850229
0.190680,0.426216
0.029690,0.535573
0.313913,0.018618
0.126896,0.665870
0.814250,0.506025
0.866242,0.870082
0.885093,0.527507
0.869132,0.068645
0.187975,0.281472
0.969750,0.931903
0.928561,0.497993
0.485739,0.367231
0.662814,0.430941
0.934864,0.446929
0.317642,0.894851
0.267818,0.554220
0.318083,0.329617
0.075453,0.680733
0.317204,0.243551
0.322198,0.187320
0.694340,0.222187
0.030102,0.627723
0.700043,0.940860
0.672030,0.923152
0.173538,0.683418
0.829027,0.150511
0.162320,0.355472
0.486183,0.860548
0.768131,0.445744
0.287243,0.114696
0.349459,0.578100
0.653898,0.694697
0.898954,0.730288
0.353354,0.243691
0.965587,0.687064
0.400774,0.669978
0.889275,0.458506
0.279272,0.575850
0.348054,0.996747
0.511744,0.541111
0.610189,0.368580
0.677135,0.775583
0.664459,0.162601
0.625618,0.449745
0.593089,0.889828
0.550532,0.934427
0.477005,0.181536
0.618198,0.377343
0.936811,0.956980
0.610081,0.902045
0.658254,0.018011
0.561978,0.545356
0.441590,0.858152
0.146792,0.809195
0.795899,0.654755
0.330403,0.403914
0.307881,0.202370
0.179584,0.643641
0.143888,0.776492
0.077668,0.700628
0.699700,0.601619
0.665847,0.154875
0.807885,0.271100
0.541362,0.704731
0.271883,0.144369
0.627042,0.922058
0.164684,0.209446
0.483753,0.611455
0.061212,0.671203
0.427307,0.882626
0.288941,0.807729
0.299184,0.344795
0.777358,0.515731
0.947043,0.980550
0.292302,0.085662
0.690040,0.041944
0.666580,0.393473
0.182094,0.490288
